trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
OR2D,23:17:00,23:17:00,I-535M,6,,
OR2D,23:18:00,23:18:00,I-548M,7,,
OR2D,23:19:00,23:19:00,IRC,8,,
OR2D,23:00:00,23:00:00,I-5716,9,,
OR2D,23:01:00,23:01:00,I-5732,10,,
OR2D,23:02:00,23:02:00,I-5630,11,,
OR2D,23:03:00,23:03:00,I-5614,12,,
OR2D,23:04:00,23:04:00,H-4206A,13,,
OR2D,23:05:00,23:05:00,KAUST_INN,14,,
OR2D,23:06:00,23:06:00,BUILDING_18,15,,
OR2D,23:07:00,23:07:00,BUILDING_14,16,,
GR2D,23:05:00,23:05:00,TAMIMI,1,,
GR2D,23:06:00,23:06:00,G-3727,2,,
GR2D,23:07:00,23:07:00,G-3749,3,,
GR2D,23:08:00,23:08:00,G-3770,4,,
GR2D,23:09:00,23:09:00,G-1811,5,,
GR2D,23:10:00,23:10:00,G-2307,6,,
GR2D,23:11:00,23:11:00,G-2323,7,,
GR2D,23:12:00,23:12:00,G-2341,8,,
GR2D,23:13:00,23:13:00,G-2357,9,,
GR2D,23:14:00,23:14:00,G-2237,10,,
GR2D,23:20:00,23:20:00,G-2141,11,,
GR2D,23:21:00,23:21:00,G-1749,12,,
GR2D,23:22:00,23:22:00,G-1433,13,,
GR2D,23:23:00,23:23:00,G-1705,14,,
GR2D,23:24:00,23:24:00,G-3805,15,,
GR2D,23:25:00,23:25:00,G-3754,16,,
GR2D,23:26:00,23:26:00,CLINIC,17,,
GY2D,23:10:00,23:10:00,TAMIMI,1,,
GY2D,23:11:00,23:11:00,G-3417,2,,
GY2D,23:12:00,23:12:00,G-3443,3,,
GY2D,23:14:00,23:14:00,G-1317,4,,
GY2D,23:15:00,23:15:00,G-1364,5,,
GY2D,23:16:00,23:16:00,G-1250,6,,
GY2D,23:17:00,23:17:00,G-1164,7,,
GY2D,23:18:00,23:18:00,G-1174,8,,
GY2D,23:19:00,23:19:00,G-2277,9,,
GY2D,23:00:00,23:00:00,G-2261,10,,
GY2D,23:01:00,23:01:00,G-2014,11,,
GY2D,23:02:00,23:02:00,G-1785,12,,
GY2D,23:03:00,23:03:00,G-1660,13,,
GY2D,23:04:00,23:04:00,G-1445,14,,
GY2D,23:05:00,23:05:00,G-1427_1,15,,
GY2D,23:06:00,23:06:00,G-3446,16,,
PU2D,23:20:00,23:20:00,TAMIMI,1,,
PU2D,23:22:00,23:22:00,G-3151,2,,
PU2D,23:23:00,23:23:00,G-3170,3,,
PU2D,23:24:00,23:24:00,G-3194,4,,
PU2D,23:25:00,23:25:00,G-3217,5,,
PU2D,23:26:00,23:26:00,G-1026,6,,
PU2D,23:27:00,23:27:00,G-1141,7,,
PU2D,23:28:00,23:28:00,G-1235,8,,
PU2D,23:29:00,23:29:00,GARDENS_SCHO,9,,
PU2D,23:30:00,23:30:00,G-3382,10,,
PU2D,23:31:00,23:31:00,G-3452,11,,
PU2D,23:32:00,23:32:00,G-3175,12,,
PU2D,23:33:00,23:33:00,G-3176,13,,
PU2D,23:34:00,23:34:00,G-3045,14,,
PU2D,23:40:00,23:40:00,G-3106,15,,
PU2D,23:41:00,23:41:00,BUILDING_14,16,,
PU2D,23:42:00,23:42:00,BUILDING_16,17,,
PU2D,23:44:00,23:44:00,CLINIC,18,,
RE2D,23:20:00,23:20:00,TAMIMI,1,,
RE2D,23:22:00,23:22:00,G-3612,2,,
RE2D,23:23:00,23:23:00,G-3655,3,,
RE2D,23:24:00,23:24:00,G-3640,4,,
RE2D,23:25:00,23:25:00,G-1616,5,,
RE2D,23:26:00,23:26:00,G-1626,6,,
RE2D,23:27:00,23:27:00,G-1840,7,,
RE2D,23:28:00,23:28:00,G-2134,8,,
RE2D,23:29:00,23:29:00,G-1881,9,,
RE2D,23:30:00,23:30:00,G-1769,10,,
RE2D,23:31:00,23:31:00,G-1553,11,,
RE2D,23:32:00,23:32:00,G-1427,12,,
RE2D,23:33:00,23:33:00,G-1531,13,,
RE2D,23:34:00,23:34:00,G-1507,14,,
RE2D,23:35:00,23:35:00,BUILDING_18,15,,
RE2D,23:36:00,23:36:00,BUILDING_14,16,,
CA2D,23:15:00,23:15:00,TAMIMI,1,,
CA2D,23:17:00,23:17:00,CLINIC_1,2,,
CA2D,23:20:00,23:20:00,BUILDING_16,3,,
CA2D,23:23:00,23:23:00,BUILDING_14_1,4,,
CA2D,23:25:00,23:25:00,BUILDING_18_1,5,,
BL2D,23:25:00,23:25:00,TAMIMI,1,,
BL2D,23:26:00,23:26:00,HARBOR_EAST,2,,
BL2D,23:27:00,23:27:00,G-3961,3,,
BL2D,23:28:00,23:28:00,HRC,4,,
BL2D,23:29:00,23:29:00,H-4207A,5,,
BL2D,23:31:00,23:31:00,I-5231,6,,
BL2D,23:32:00,23:32:00,I-5244,7,,
BL2D,23:33:00,23:33:00,I-5318,8,,
BL2D,23:34:00,23:34:00,I-5551,9,,
BL2D,23:40:00,23:40:00,I-5567,10,,
BL2D,23:41:00,23:41:00,OASIS,11,,
BL2D,23:42:00,23:42:00,I-5748,12,,
BL2D,23:43:00,23:43:00,I-5764,13,,
BL2D,23:44:00,23:44:00,AL_MARSA,14,,
BL2D,23:45:00,23:45:00,H-4104,15,,
BL2D,23:46:00,23:46:00,H-4113A,16,,
BL2D,23:47:00,23:47:00,H-4119,17,,
BL2D,23:48:00,23:48:00,GRAND_MOSQUE,18,,
OR2D,23:30:00,23:30:00,HES,1,,
OR2D,23:32:00,23:32:00,I-5202,2,,
OR2D,23:33:00,23:33:00,I-5511,3,,
OR2D,23:34:00,23:34:00,I-5605,4,,
OR2D,23:35:00,23:35:00,I-522M,5,,
OR2D,23:37:00,23:37:00,I-535M,6,,
OR2D,23:38:00,23:38:00,I-548M,7,,
OR2D,23:39:00,23:39:00,IRC,8,,
OR2D,23:20:00,23:20:00,I-5716,9,,
OR2D,23:21:00,23:21:00,I-5732,10,,
OR2D,23:22:00,23:22:00,I-5630,11,,
OR2D,23:23:00,23:23:00,I-5614,12,,
OR2D,23:24:00,23:24:00,H-4206A,13,,
OR2D,23:25:00,23:25:00,KAUST_INN,14,,
OR2D,23:26:00,23:26:00,BUILDING_18,15,,
OR2D,23:27:00,23:27:00,BUILDING_14,16,,
GR2D,23:25:00,23:25:00,TAMIMI,1,,
GR2D,23:26:00,23:26:00,G-3727,2,,
GR2D,23:27:00,23:27:00,G-3749,3,,
GR2D,23:28:00,23:28:00,G-3770,4,,
GR2D,23:29:00,23:29:00,G-1811,5,,
GR2D,23:30:00,23:30:00,G-2307,6,,
GR2D,23:31:00,23:31:00,G-2323,7,,
GR2D,23:32:00,23:32:00,G-2341,8,,
GR2D,23:33:00,23:33:00,G-2357,9,,
GR2D,23:34:00,23:34:00,G-2237,10,,
GR2D,23:40:00,23:40:00,G-2141,11,,
GR2D,23:41:00,23:41:00,G-1749,12,,
GR2D,23:42:00,23:42:00,G-1433,13,,
GR2D,23:43:00,23:43:00,G-1705,14,,
GR2D,23:44:00,23:44:00,G-3805,15,,
GR2D,23:45:00,23:45:00,G-3754,16,,
GR2D,23:46:00,23:46:00,CLINIC,17,,
GY2D,23:30:00,23:30:00,TAMIMI,1,,
GY2D,23:31:00,23:31:00,G-3417,2,,
GY2D,23:32:00,23:32:00,G-3443,3,,
GY2D,23:34:00,23:34:00,G-1317,4,,
GY2D,23:35:00,23:35:00,G-1364,5,,
GY2D,23:36:00,23:36:00,G-1250,6,,
GY2D,23:37:00,23:37:00,G-1164,7,,
GY2D,23:38:00,23:38:00,G-1174,8,,
GY2D,23:39:00,23:39:00,G-2277,9,,
GY2D,23:20:00,23:20:00,G-2261,10,,
GY2D,23:21:00,23:21:00,G-2014,11,,
GY2D,23:22:00,23:22:00,G-1785,12,,
GY2D,23:23:00,23:23:00,G-1660,13,,
GY2D,23:24:00,23:24:00,G-1445,14,,
GY2D,23:25:00,23:25:00,G-1427_1,15,,
GY2D,23:26:00,23:26:00,G-3446,16,,
PU2D,23:40:00,23:40:00,TAMIMI,1,,
PU2D,23:42:00,23:42:00,G-3151,2,,
PU2D,23:43:00,23:43:00,G-3170,3,,
PU2D,23:44:00,23:44:00,G-3194,4,,
PU2D,23:45:00,23:45:00,G-3217,5,,
PU2D,23:46:00,23:46:00,G-1026,6,,
PU2D,23:47:00,23:47:00,G-1141,7,,
PU2D,23:48:00,23:48:00,G-1235,8,,
PU2D,23:49:00,23:49:00,GARDENS_SCHO,9,,
PU2D,23:50:00,23:50:00,G-3382,10,,
PU2D,23:51:00,23:51:00,G-3452,11,,
PU2D,23:52:00,23:52:00,G-3175,12,,
PU2D,23:53:00,23:53:00,G-3176,13,,
PU2D,23:54:00,23:54:00,G-3045,14,,
PU2D,00:00:00,00:00:00,G-3106,15,,
PU2D,00:01:00,00:01:00,BUILDING_14,16,,
PU2D,00:02:00,00:02:00,BUILDING_16,17,,
PU2D,00:04:00,00:04:00,CLINIC,18,,
RE2D,23:40:00,23:40:00,TAMIMI,1,,
RE2D,23:42:00,23:42:00,G-3612,2,,
RE2D,23:43:00,23:43:00,G-3655,3,,
RE2D,23:44:00,23:44:00,G-3640,4,,
RE2D,23:45:00,23:45:00,G-1616,5,,
RE2D,23:46:00,23:46:00,G-1626,6,,
RE2D,23:47:00,23:47:00,G-1840,7,,
RE2D,23:48:00,23:48:00,G-2134,8,,
RE2D,23:49:00,23:49:00,G-1881,9,,
RE2D,23:50:00,23:50:00,G-1769,10,,
RE2D,23:51:00,23:51:00,G-1553,11,,
RE2D,23:52:00,23:52:00,G-1427,12,,
RE2D,23:53:00,23:53:00,G-1531,13,,
RE2D,23:54:00,23:54:00,G-1507,14,,
RE2D,23:55:00,23:55:00,BUILDING_18,15,,
RE2D,00:56:00,00:56:00,BUILDING_14,16,,
CA2D,23:30:00,23:30:00,TAMIMI,1,,
CA2D,23:32:00,23:32:00,CLINIC_1,2,,
CA2D,23:35:00,23:35:00,BUILDING_16,3,,
CA2D,23:38:00,23:38:00,BUILDING_14_1,4,,
CA2D,23:40:00,23:40:00,BUILDING_18_1,5,,
BL2D,23:45:00,23:45:00,TAMIMI,1,,
BL2D,23:46:00,23:46:00,HARBOR_EAST,2,,
BL2D,23:47:00,23:47:00,G-3961,3,,
BL2D,23:48:00,23:48:00,HRC,4,,
BL2D,23:49:00,23:49:00,H-4207A,5,,
BL2D,23:51:00,23:51:00,I-5231,6,,
BL2D,23:52:00,23:52:00,I-5244,7,,
BL2D,23:53:00,23:53:00,I-5318,8,,
BL2D,23:54:00,23:54:00,I-5551,9,,
BL2D,00:00:00,00:00:00,I-5567,10,,
BL2D,00:01:00,00:01:00,OASIS,11,,
BL2D,00:02:00,00:02:00,I-5748,12,,
BL2D,00:03:00,00:03:00,I-5764,13,,
BL2D,00:04:00,00:04:00,AL_MARSA,14,,
BL2D,00:05:00,00:05:00,H-4104,15,,
BL2D,00:06:00,00:06:00,H-4113A,16,,
BL2D,00:07:00,00:07:00,H-4119,17,,
BL2D,00:08:00,00:08:00,GRAND_MOSQUE,18,,
OR2D,23:50:00,23:50:00,HES,1,,
OR2D,23:52:00,23:52:00,I-5202,2,,
OR2D,23:53:00,23:53:00,I-5511,3,,
OR2D,23:54:00,23:54:00,I-5605,4,,
OR2D,23:55:00,23:55:00,I-522M,5,,
OR2D,23:57:00,23:57:00,I-535M,6,,
OR2D,23:58:00,23:58:00,I-548M,7,,
OR2D,23:59:00,23:59:00,IRC,8,,
OR2D,23:40:00,23:40:00,I-5716,9,,
OR2D,23:41:00,23:41:00,I-5732,10,,
OR2D,23:42:00,23:42:00,I-5630,11,,
OR2D,23:43:00,23:43:00,I-5614,12,,
OR2D,23:44:00,23:44:00,H-4206A,13,,
OR2D,23:45:00,23:45:00,KAUST_INN,14,,
OR2D,23:46:00,23:46:00,BUILDING_18,15,,
OR2D,23:47:00,23:47:00,BUILDING_14,16,,
GR2D,23:45:00,23:45:00,TAMIMI,1,,
GR2D,23:46:00,23:46:00,G-3727,2,,
GR2D,23:47:00,23:47:00,G-3749,3,,
GR2D,23:48:00,23:48:00,G-3770,4,,
GR2D,23:49:00,23:49:00,G-1811,5,,
GR2D,23:50:00,23:50:00,G-2307,6,,
GR2D,23:51:00,23:51:00,G-2323,7,,
GR2D,23:52:00,23:52:00,G-2341,8,,
GR2D,23:53:00,23:53:00,G-2357,9,,
GR2D,23:54:00,23:54:00,G-2237,10,,
GR2D,00:00:00,00:00:00,G-2141,11,,
GR2D,00:01:00,00:01:00,G-1749,12,,
GR2D,00:02:00,00:02:00,G-1433,13,,
GR2D,00:03:00,00:03:00,G-1705,14,,
GR2D,00:04:00,00:04:00,G-3805,15,,
GR2D,00:05:00,00:05:00,G-3754,16,,
GR2D,00:06:00,00:06:00,CLINIC,17,,
GY2D,23:50:00,23:50:00,TAMIMI,1,,
GY2D,23:51:00,23:51:00,G-3417,2,,
GY2D,23:52:00,23:52:00,G-3443,3,,
GY2D,23:54:00,23:54:00,G-1317,4,,
GY2D,23:55:00,23:55:00,G-1364,5,,
GY2D,23:56:00,23:56:00,G-1250,6,,
GY2D,23:57:00,23:57:00,G-1164,7,,
GY2D,23:58:00,23:58:00,G-1174,8,,
GY2D,23:59:00,23:59:00,G-2277,9,,
GY2D,23:40:00,23:40:00,G-2261,10,,
GY2D,23:41:00,23:41:00,G-2014,11,,
GY2D,23:42:00,23:42:00,G-1785,12,,
GY2D,23:43:00,23:43:00,G-1660,13,,
GY2D,23:44:00,23:44:00,G-1445,14,,
GY2D,23:45:00,23:45:00,G-1427_1,15,,
GY2D,23:46:00,23:46:00,G-3446,16,,
CA2D,23:45:00,23:45:00,TAMIMI,1,,
CA2D,23:47:00,23:47:00,CLINIC_1,2,,
CA2D,23:50:00,23:50:00,BUILDING_16,3,,
CA2D,23:53:00,23:53:00,BUILDING_14_1,4,,
CA2D,23:55:00,23:55:00,BUILDING_18_1,5,,
PU2D,00:00:00,00:00:00,TAMIMI,1,,
PU2D,00:02:00,00:02:00,G-3151,2,,
PU2D,00:03:00,00:03:00,G-3170,3,,
PU2D,00:04:00,00:04:00,G-3194,4,,
PU2D,00:05:00,00:05:00,G-3217,5,,
PU2D,00:06:00,00:06:00,G-1026,6,,
PU2D,00:07:00,00:07:00,G-1141,7,,
PU2D,00:08:00,00:08:00,G-1235,8,,
PU2D,00:09:00,00:09:00,GARDENS_SCHO,9,,
PU2D,00:10:00,00:10:00,G-3382,10,,
PU2D,00:11:00,00:11:00,G-3452,11,,
PU2D,00:12:00,00:12:00,G-3175,12,,
PU2D,00:13:00,00:13:00,G-3176,13,,
PU2D,00:14:00,00:14:00,G-3045,14,,
PU2D,00:20:00,00:20:00,G-3106,15,,
PU2D,00:21:00,00:21:00,BUILDING_14,16,,
PU2D,00:22:00,00:22:00,BUILDING_16,17,,
PU2D,00:24:00,00:24:00,CLINIC,18,,
RE2D,00:00:00,00:00:00,TAMIMI,1,,
RE2D,00:02:00,00:02:00,G-3612,2,,
RE2D,00:03:00,00:03:00,G-3655,3,,
RE2D,00:04:00,00:04:00,G-3640,4,,
RE2D,00:05:00,00:05:00,G-1616,5,,
RE2D,00:06:00,00:06:00,G-1626,6,,
RE2D,00:07:00,00:07:00,G-1840,7,,
RE2D,00:08:00,00:08:00,G-2134,8,,
RE2D,00:09:00,00:09:00,G-1881,9,,
RE2D,00:10:00,00:10:00,G-1769,10,,
RE2D,00:11:00,00:11:00,G-1553,11,,
RE2D,00:12:00,00:12:00,G-1427,12,,
RE2D,00:13:00,00:13:00,G-1531,13,,
RE2D,00:14:00,00:14:00,G-1507,14,,
RE2D,00:15:00,00:15:00,BUILDING_18,15,,
RE2D,00:16:00,00:16:00,BUILDING_14,16,,
CA2D,00:00:00,00:00:00,TAMIMI,1,,
CA2D,00:02:00,00:02:00,CLINIC_1,2,,
CA2D,00:05:00,00:05:00,BUILDING_16,3,,
CA2D,00:08:00,00:08:00,BUILDING_14_1,4,,
CA2D,00:10:00,00:10:00,BUILDING_18_1,5,,
BL2D,00:05:00,00:05:00,TAMIMI,1,,
BL2D,00:06:00,00:06:00,HARBOR_EAST,2,,
BL2D,00:07:00,00:07:00,G-3961,3,,
BL2D,00:08:00,00:08:00,HRC,4,,
BL2D,00:09:00,00:09:00,H-4207A,5,,
BL2D,00:11:00,00:11:00,I-5231,6,,
BL2D,00:12:00,00:12:00,I-5244,7,,
BL2D,00:13:00,00:13:00,I-5318,8,,
BL2D,00:14:00,00:14:00,I-5551,9,,
BL2D,00:20:00,00:20:00,I-5567,10,,
BL2D,00:21:00,00:21:00,OASIS,11,,
BL2D,00:22:00,00:22:00,I-5748,12,,
BL2D,00:23:00,00:23:00,I-5764,13,,
BL2D,00:24:00,00:24:00,AL_MARSA,14,,
BL2D,00:25:00,00:25:00,H-4104,15,,
BL2D,00:26:00,00:26:00,H-4113A,16,,
BL2D,00:27:00,00:27:00,H-4119,17,,
BL2D,00:28:00,00:28:00,GRAND_MOSQUE,18,,
OR2D,00:10:00,00:10:00,HES,1,,
OR2D,00:12:00,00:12:00,I-5202,2,,
OR2D,00:13:00,00:13:00,I-5511,3,,
OR2D,00:14:00,00:14:00,I-5605,4,,
OR2D,00:15:00,00:15:00,I-522M,5,,
OR2D,00:17:00,00:17:00,I-535M,6,,
OR2D,00:18:00,00:18:00,I-548M,7,,
OR2D,00:19:00,00:19:00,IRC,8,,
OR2D,00:00:00,00:00:00,I-5716,9,,
OR2D,00:01:00,00:01:00,I-5732,10,,
OR2D,00:02:00,00:02:00,I-5630,11,,
OR2D,00:03:00,00:03:00,I-5614,12,,
OR2D,00:04:00,00:04:00,H-4206A,13,,
OR2D,00:05:00,00:05:00,KAUST_INN,14,,
OR2D,00:06:00,00:06:00,BUILDING_18,15,,
OR2D,00:07:00,00:07:00,BUILDING_14,16,,
GR2D,00:05:00,00:05:00,TAMIMI,1,,
GR2D,00:06:00,00:06:00,G-3727,2,,
GR2D,00:07:00,00:07:00,G-3749,3,,
GR2D,00:08:00,00:08:00,G-3770,4,,
GR2D,00:09:00,00:09:00,G-1811,5,,
GR2D,00:10:00,00:10:00,G-2307,6,,
GR2D,00:11:00,00:11:00,G-2323,7,,
GR2D,00:12:00,00:12:00,G-2341,8,,
GR2D,00:13:00,00:13:00,G-2357,9,,
GR2D,00:14:00,00:14:00,G-2237,10,,
GR2D,00:20:00,00:20:00,G-2141,11,,
GR2D,00:21:00,00:21:00,G-1749,12,,
GR2D,00:22:00,00:22:00,G-1433,13,,
GR2D,00:23:00,00:23:00,G-1705,14,,
GR2D,00:24:00,00:24:00,G-3805,15,,
GR2D,00:25:00,00:25:00,G-3754,16,,
GR2D,00:26:00,00:26:00,CLINIC,17,,
GY2D,00:10:00,00:10:00,TAMIMI,1,,
GY2D,00:11:00,00:11:00,G-3417,2,,
GY2D,00:12:00,00:12:00,G-3443,3,,
GY2D,00:14:00,00:14:00,G-1317,4,,
GY2D,00:15:00,00:15:00,G-1364,5,,
GY2D,00:16:00,00:16:00,G-1250,6,,
GY2D,00:17:00,00:17:00,G-1164,7,,
GY2D,00:18:00,00:18:00,G-1174,8,,
GY2D,00:19:00,00:19:00,G-2277,9,,
GY2D,00:00:00,00:00:00,G-2261,10,,
GY2D,00:01:00,00:01:00,G-2014,11,,
GY2D,00:02:00,00:02:00,G-1785,12,,
GY2D,00:03:00,00:03:00,G-1660,13,,
GY2D,00:04:00,00:04:00,G-1445,14,,
GY2D,00:05:00,00:05:00,G-1427_1,15,,
GY2D,00:06:00,00:06:00,G-3446,16,,
PU2D,00:20:00,00:20:00,TAMIMI,1,,
PU2D,00:22:00,00:22:00,G-3151,2,,
PU2D,00:23:00,00:23:00,G-3170,3,,
PU2D,00:24:00,00:24:00,G-3194,4,,
PU2D,00:25:00,00:25:00,G-3217,5,,
PU2D,00:26:00,00:26:00,G-1026,6,,
PU2D,00:27:00,00:27:00,G-1141,7,,
PU2D,00:28:00,00:28:00,G-1235,8,,
PU2D,00:29:00,00:29:00,GARDENS_SCHO,9,,
PU2D,00:30:00,00:30:00,G-3382,10,,
PU2D,00:31:00,00:31:00,G-3452,11,,
PU2D,00:32:00,00:32:00,G-3175,12,,
PU2D,00:33:00,00:33:00,G-3176,13,,
PU2D,00:34:00,00:34:00,G-3045,14,,
PU2D,00:40:00,00:40:00,G-3106,15,,
PU2D,00:41:00,00:41:00,BUILDING_14,16,,
PU2D,00:42:00,00:42:00,BUILDING_16,17,,
PU2D,00:44:00,00:44:00,CLINIC,18,,
RE2D,00:20:00,00:20:00,TAMIMI,1,,
RE2D,00:22:00,00:22:00,G-3612,2,,
RE2D,00:23:00,00:23:00,G-3655,3,,
RE2D,00:24:00,00:24:00,G-3640,4,,
RE2D,00:25:00,00:25:00,G-1616,5,,
RE2D,00:26:00,00:26:00,G-1626,6,,
RE2D,00:27:00,00:27:00,G-1840,7,,
RE2D,00:28:00,00:28:00,G-2134,8,,
RE2D,00:29:00,00:29:00,G-1881,9,,
RE2D,00:30:00,00:30:00,G-1769,10,,
RE2D,00:31:00,00:31:00,G-1553,11,,
RE2D,00:32:00,00:32:00,G-1427,12,,
RE2D,00:33:00,00:33:00,G-1531,13,,
RE2D,00:34:00,00:34:00,G-1507,14,,
RE2D,00:35:00,00:35:00,BUILDING_18,15,,
RE2D,00:36:00,00:36:00,BUILDING_14,16,,
CA2D,00:15:00,00:15:00,TAMIMI,1,,
CA2D,00:17:00,00:17:00,CLINIC_1,2,,
CA2D,00:20:00,00:20:00,BUILDING_16,3,,
CA2D,00:23:00,00:23:00,BUILDING_14_1,4,,
CA2D,00:25:00,00:25:00,BUILDING_18_1,5,,
BL2D,00:25:00,00:25:00,TAMIMI,1,,
BL2D,00:26:00,00:26:00,HARBOR_EAST,2,,
BL2D,00:27:00,00:27:00,G-3961,3,,
BL2D,00:28:00,00:28:00,HRC,4,,
BL2D,00:29:00,00:29:00,H-4207A,5,,
BL2D,00:31:00,00:31:00,I-5231,6,,
BL2D,00:32:00,00:32:00,I-5244,7,,
BL2D,00:33:00,00:33:00,I-5318,8,,
BL2D,00:34:00,00:34:00,I-5551,9,,
BL2D,00:40:00,00:40:00,I-5567,10,,
BL2D,00:41:00,00:41:00,OASIS,11,,
BL2D,00:42:00,00:42:00,I-5748,12,,
BL2D,00:43:00,00:43:00,I-5764,13,,
BL2D,00:44:00,00:44:00,AL_MARSA,14,,
BL2D,00:45:00,00:45:00,H-4104,15,,
BL2D,00:46:00,00:46:00,H-4113A,16,,
BL2D,00:47:00,00:47:00,H-4119,17,,
BL2D,00:48:00,00:48:00,GRAND_MOSQUE,18,,
OR2D,00:30:00,00:30:00,HES,1,,
OR2D,00:32:00,00:32:00,I-5202,2,,
OR2D,00:33:00,00:33:00,I-5511,3,,
OR2D,00:34:00,00:34:00,I-5605,4,,
OR2D,00:35:00,00:35:00,I-522M,5,,
OR2D,00:37:00,00:37:00,I-535M,6,,
OR2D,00:38:00,00:38:00,I-548M,7,,
OR2D,00:39:00,00:39:00,IRC,8,,
OR2D,00:20:00,00:20:00,I-5716,9,,
OR2D,00:21:00,00:21:00,I-5732,10,,
OR2D,00:22:00,00:22:00,I-5630,11,,
OR2D,00:23:00,00:23:00,I-5614,12,,
OR2D,00:24:00,00:24:00,H-4206A,13,,
OR2D,00:25:00,00:25:00,KAUST_INN,14,,
OR2D,00:26:00,00:26:00,BUILDING_18,15,,
OR2D,00:27:00,00:27:00,BUILDING_14,16,,
GR2D,00:25:00,00:25:00,TAMIMI,1,,
GR2D,00:26:00,00:26:00,G-3727,2,,
GR2D,00:27:00,00:27:00,G-3749,3,,
GR2D,00:28:00,00:28:00,G-3770,4,,
GR2D,00:29:00,00:29:00,G-1811,5,,
GR2D,00:30:00,00:30:00,G-2307,6,,
GR2D,00:31:00,00:31:00,G-2323,7,,
GR2D,00:32:00,00:32:00,G-2341,8,,
GR2D,00:33:00,00:33:00,G-2357,9,,
GR2D,00:34:00,00:34:00,G-2237,10,,
GR2D,00:40:00,00:40:00,G-2141,11,,
GR2D,00:41:00,00:41:00,G-1749,12,,
GR2D,00:42:00,00:42:00,G-1433,13,,
GR2D,00:43:00,00:43:00,G-1705,14,,
GR2D,00:44:00,00:44:00,G-3805,15,,
GR2D,00:45:00,00:45:00,G-3754,16,,
GR2D,00:46:00,00:46:00,CLINIC,17,,
GY2D,00:30:00,00:30:00,TAMIMI,1,,
GY2D,00:31:00,00:31:00,G-3417,2,,
GY2D,00:32:00,00:32:00,G-3443,3,,
GY2D,00:34:00,00:34:00,G-1317,4,,
GY2D,00:35:00,00:35:00,G-1364,5,,
GY2D,00:36:00,00:36:00,G-1250,6,,
GY2D,00:37:00,00:37:00,G-1164,7,,
GY2D,00:38:00,00:38:00,G-1174,8,,
GY2D,00:39:00,00:39:00,G-2277,9,,
GY2D,00:20:00,00:20:00,G-2261,10,,
GY2D,00:21:00,00:21:00,G-2014,11,,
GY2D,00:22:00,00:22:00,G-1785,12,,
GY2D,00:23:00,00:23:00,G-1660,13,,
GY2D,00:24:00,00:24:00,G-1445,14,,
GY2D,00:25:00,00:25:00,G-1427_1,15,,
GY2D,00:26:00,00:26:00,G-3446,16,,
PU2D,00:40:00,00:40:00,TAMIMI,1,,
PU2D,00:42:00,00:42:00,G-3151,2,,
PU2D,00:43:00,00:43:00,G-3170,3,,
PU2D,00:44:00,00:44:00,G-3194,4,,
PU2D,00:45:00,00:45:00,G-3217,5,,
PU2D,00:46:00,00:46:00,G-1026,6,,
PU2D,00:47:00,00:47:00,G-1141,7,,
PU2D,00:48:00,00:48:00,G-1235,8,,
PU2D,00:49:00,00:49:00,GARDENS_SCHO,9,,
PU2D,00:50:00,00:50:00,G-3382,10,,
PU2D,00:51:00,00:51:00,G-3452,11,,
PU2D,00:52:00,00:52:00,G-3175,12,,
PU2D,00:53:00,00:53:00,G-3176,13,,
PU2D,00:54:00,00:54:00,G-3045,14,,
RE2D,00:40:00,00:40:00,TAMIMI,1,,
RE2D,00:42:00,00:42:00,G-3612,2,,
RE2D,00:43:00,00:43:00,G-3655,3,,
RE2D,00:44:00,00:44:00,G-3640,4,,
RE2D,00:45:00,00:45:00,G-1616,5,,
RE2D,00:46:00,00:46:00,G-1626,6,,
RE2D,00:47:00,00:47:00,G-1840,7,,
RE2D,00:48:00,00:48:00,G-2134,8,,
RE2D,00:49:00,00:49:00,G-1881,9,,
RE2D,00:50:00,00:50:00,G-1769,10,,
RE2D,00:51:00,00:51:00,G-1553,11,,
RE2D,00:52:00,00:52:00,G-1427,12,,
RE2D,00:53:00,00:53:00,G-1531,13,,
RE2D,00:54:00,00:54:00,G-1507,14,,
RE2D,00:55:00,00:55:00,BUILDING_18,15,,
RE2D,01:56:00,01:56:00,BUILDING_14,16,,
CA2D,00:30:00,00:30:00,TAMIMI,1,,
CA2D,00:32:00,00:32:00,CLINIC_1,2,,
CA2D,00:35:00,00:35:00,BUILDING_16,3,,
CA2D,00:38:00,00:38:00,BUILDING_14_1,4,,
CA2D,00:40:00,00:40:00,BUILDING_18_1,5,,
BL2D,00:45:00,00:45:00,TAMIMI,1,,
BL2D,00:46:00,00:46:00,HARBOR_EAST,2,,
BL2D,00:47:00,00:47:00,G-3961,3,,
BL2D,00:48:00,00:48:00,HRC,4,,
BL2D,00:49:00,00:49:00,H-4207A,5,,
BL2D,00:51:00,00:51:00,I-5231,6,,
BL2D,00:52:00,00:52:00,I-5244,7,,
BL2D,00:53:00,00:53:00,I-5318,8,,
BL2D,00:54:00,00:54:00,I-5551,9,,
OR2D,00:50:00,00:50:00,HES,1,,
OR2D,00:52:00,00:52:00,I-5202,2,,
OR2D,00:53:00,00:53:00,I-5511,3,,
OR2D,00:54:00,00:54:00,I-5605,4,,
OR2D,00:55:00,00:55:00,I-522M,5,,
