trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
BLD2,13:55:00,13:55:00,BUILDING_18_1,327,,
BLD2,13:57:00,13:57:00,BUILDING_14_1,328,,
BLD2,14:00:00,14:00:00,BUILDING_16,329,,
BLD2,14:02:00,14:02:00,CLINIC,330,,
ORD2,13:40:00,13:40:00,TAMIMI,281,,
ORD2,13:42:00,13:42:00,HES,282,,
ORD2,13:43:00,13:43:00,I-5202,283,,
ORD2,13:44:00,13:44:00,I-5511,284,,
ORD2,13:45:00,13:45:00,I-5605,285,,
ORD2,13:47:00,13:47:00,I-522M,286,,
ORD2,13:48:00,13:48:00,I-535M,287,,
ORD2,13:49:00,13:49:00,I-548M,288,,
ORD2,13:50:00,13:50:00,IRC,289,,
ORD2,13:51:00,13:51:00,I-5716,290,,
ORD2,13:52:00,13:52:00,I-5732,291,,
ORD2,13:53:00,13:53:00,I-5630,292,,
ORD2,13:54:00,13:54:00,I-5614,293,,
ORD2,13:55:00,13:55:00,I-5529,294,,
ORD2,13:56:00,13:56:00,H-4206A,295,,
ORD2,13:57:00,13:57:00,KAUST_INN,296,,
ORD2,13:58:00,13:58:00,BUILDING_18_1,297,,
ORD2,14:00:00,14:00:00,BUILDING_14_1,298,,
ORD2,14:03:00,14:03:00,BUILDING_16,299,,
ORD2,14:05:00,14:05:00,CLINIC,300,,
GRD2,13:35:00,13:35:00,TAMIMI,295,,
GRD2,13:36:00,13:36:00,G-3727,296,,
GRD2,13:37:00,13:37:00,G-3749,297,,
GRD2,13:38:00,13:38:00,G-3770,298,,
GRD2,13:39:00,13:39:00,G-1811,299,,
GRD2,13:40:00,13:40:00,G-2307,300,,
GRD2,13:41:00,13:41:00,G-2323,301,,
GRD2,13:42:00,13:42:00,G-2341,302,,
GRD2,13:43:00,13:43:00,G-2357,303,,
GRD2,13:44:00,13:44:00,G-2237,304,,
GRD2,13:45:00,13:45:00,G-2141,305,,
GRD2,13:46:00,13:46:00,G-1749,306,,
GRD2,13:47:00,13:47:00,GSS,307,,
GRD2,13:48:00,13:48:00,G-1433,308,,
GRD2,13:49:00,13:49:00,G-1705,309,,
GRD2,13:50:00,13:50:00,G-3805,310,,
GRD2,13:51:00,13:51:00,G-3754,311,,
GRD2,13:53:00,13:53:00,CLINIC,312,,
GRD2,13:55:00,13:55:00,BUILDING_16,313,,
GRD2,13:58:00,13:58:00,BUILDING_14,314,,
GRD2,14:00:00,14:00:00,BUILDING_18,315,,
GYD2,13:40:00,13:40:00,TAMIMI,295,,
GYD2,13:41:00,13:41:00,G-3417,296,,
GYD2,13:42:00,13:42:00,G-3443,297,,
GYD2,13:44:00,13:44:00,G-1317,298,,
GYD2,13:45:00,13:45:00,G-1364,299,,
GYD2,13:46:00,13:46:00,G-1250,300,,
GYD2,13:47:00,13:47:00,G-1164,301,,
GYD2,13:48:00,13:48:00,G-1174,302,,
GYD2,13:49:00,13:49:00,G-2277,303,,
GYD2,13:50:00,13:50:00,G-2261,304,,
GYD2,13:51:00,13:51:00,G-2014,305,,
GYD2,13:52:00,13:52:00,G-1785,306,,
GYD2,13:53:00,13:53:00,G-1660,307,,
GYD2,13:54:00,13:54:00,G-1445,308,,
GYD2,13:55:00,13:55:00,G-1427,309,,
GYD2,13:56:00,13:56:00,G-3446,310,,
GYD2,13:57:00,13:57:00,G-3831,311,,
GYD2,13:59:00,13:59:00,CLINIC,312,,
GYD2,14:01:00,14:01:00,BUILDING_16,313,,
GYD2,14:04:00,14:04:00,BUILDING_14,314,,
GYD2,14:06:00,14:06:00,BUILDING_18,315,,
PUD2,13:45:00,13:45:00,TAMIMI,309,,
PUD2,13:47:00,13:47:00,G-3151,310,,
PUD2,13:48:00,13:48:00,G-3170,311,,
PUD2,13:49:00,13:49:00,G-3194,312,,
PUD2,13:50:00,13:50:00,G-3217,313,,
PUD2,13:51:00,13:51:00,G-1026,314,,
PUD2,13:52:00,13:52:00,G-1141,315,,
PUD2,13:53:00,13:53:00,G-1235,316,,
PUD2,13:54:00,13:54:00,GARDENS_SCHO,317,,
PUD2,13:55:00,13:55:00,G-3382,318,,
PUD2,13:56:00,13:56:00,G-3452,319,,
PUD2,13:57:00,13:57:00,G-3175,320,,
PUD2,13:58:00,13:58:00,G-3176,321,,
PUD2,13:59:00,13:59:00,G-3045,322,,
PUD2,14:00:00,14:00:00,G-3106,323,,
PUD2,14:01:00,14:01:00,BUILDING_18_1,324,,
PUD2,14:02:00,14:02:00,BUILDING_14_1,325,,
PUD2,14:04:00,14:04:00,BUILDING_16,326,,
PUD2,14:06:00,14:06:00,CLINIC,327,,
PUD2,14:08:00,14:08:00,,328,,
PUD2,14:11:00,14:11:00,,329,,
PUD2,14:13:00,14:13:00,,330,,
RED2,13:45:00,13:45:00,TAMIMI,281,,
RED2,13:47:00,13:47:00,G-3612,282,,
RED2,13:48:00,13:48:00,G-3655,283,,
RED2,13:49:00,13:49:00,G-3640,284,,
RED2,13:50:00,13:50:00,G-1616,285,,
RED2,13:51:00,13:51:00,G-1626,286,,
RED2,13:52:00,13:52:00,G-1840,287,,
RED2,13:53:00,13:53:00,G-2134,288,,
RED2,13:54:00,13:54:00,G-1881,289,,
RED2,13:55:00,13:55:00,G-1769,290,,
RED2,13:56:00,13:56:00,G-1553,291,,
RED2,13:57:00,13:57:00,GES,292,,
RED2,13:58:00,13:58:00,G-1531,293,,
RED2,13:59:00,13:59:00,G-1507,294,,
RED2,14:00:00,14:00:00,G-3522,295,,
RED2,14:01:00,14:01:00,G-3621,296,,
RED2,14:03:00,14:03:00,CLINIC,297,,
RED2,14:05:00,14:05:00,BUILDING_16,298,,
RED2,14:08:00,14:08:00,BUILDING_14_1,299,,
RED2,14:10:00,14:10:00,BUILDING_18_1,300,,
CAE1,13:45:00,13:45:00,TAMIMI,146,,
CAE1,13:47:00,13:47:00,CLINIC_1,147,,
CAE1,13:50:00,13:50:00,BUILDING_16,148,,
CAE1,13:53:00,13:53:00,BUILDING_14,149,,
CAE1,13:55:00,13:55:00,BUILDING_18,150,,
BLD1,13:50:00,13:50:00,TAMIMI,331,,
BLD1,13:51:00,13:51:00,HARBOR_EAST,332,,
BLD1,13:52:00,13:52:00,G-3961,333,,
BLD1,13:53:00,13:53:00,HRC,334,,
BLD1,13:54:00,13:54:00,H-4207A,335,,
BLD1,13:56:00,13:56:00,I-5231,336,,
BLD1,13:57:00,13:57:00,I-5244,337,,
BLD1,13:58:00,13:58:00,I-5318,338,,
BLD1,13:59:00,13:59:00,I-5551,339,,
BLD1,14:00:00,14:00:00,I-5567,340,,
BLD1,14:01:00,14:01:00,OASIS,341,,
BLD1,14:02:00,14:02:00,I-5748,342,,
BLD1,14:03:00,14:03:00,I-5764,343,,
BLD1,14:04:00,14:04:00,AL_MARSA,344,,
BLD1,14:05:00,14:05:00,H-4104,345,,
BLD1,14:06:00,14:06:00,H-4113A,346,,
BLD1,14:07:00,14:07:00,H-4119,347,,
BLD1,14:08:00,14:08:00,GRAND_MOSQUE,348,,
BLD1,14:10:00,14:10:00,BUILDING_18_1,349,,
BLD1,14:12:00,14:12:00,BUILDING_14_1,350,,
BLD1,14:15:00,14:15:00,BUILDING_16,351,,
BLD1,14:17:00,14:17:00,CLINIC,352,,
ORD1,13:55:00,13:55:00,TAMIMI,301,,
ORD1,13:57:00,13:57:00,HES,302,,
ORD1,13:58:00,13:58:00,I-5202,303,,
ORD1,13:59:00,13:59:00,I-5511,304,,
ORD1,14:00:00,14:00:00,I-5605,305,,
ORD1,14:02:00,14:02:00,I-522M,306,,
ORD1,14:03:00,14:03:00,I-535M,307,,
ORD1,14:04:00,14:04:00,I-548M,308,,
ORD1,14:05:00,14:05:00,IRC,309,,
ORD1,14:06:00,14:06:00,I-5716,310,,
ORD1,14:07:00,14:07:00,I-5732,311,,
ORD1,14:08:00,14:08:00,I-5630,312,,
ORD1,14:09:00,14:09:00,I-5614,313,,
ORD1,14:10:00,14:10:00,I-5529,314,,
ORD1,14:11:00,14:11:00,H-4206A,315,,
ORD1,14:12:00,14:12:00,KAUST_INN,316,,
ORD1,14:13:00,14:13:00,BUILDING_18_1,317,,
ORD1,14:15:00,14:15:00,BUILDING_14_1,318,,
ORD1,14:18:00,14:18:00,BUILDING_16,319,,
ORD1,14:20:00,14:20:00,CLINIC,320,,
GRD1,13:50:00,13:50:00,TAMIMI,316,,
GRD1,13:51:00,13:51:00,G-3727,317,,
GRD1,13:52:00,13:52:00,G-3749,318,,
GRD1,13:53:00,13:53:00,G-3770,319,,
GRD1,13:54:00,13:54:00,G-1811,320,,
GRD1,13:55:00,13:55:00,G-2307,321,,
GRD1,13:56:00,13:56:00,G-2323,322,,
GRD1,13:57:00,13:57:00,G-2341,323,,
GRD1,13:58:00,13:58:00,G-2357,324,,
GRD1,13:59:00,13:59:00,G-2237,325,,
GRD1,14:00:00,14:00:00,G-2141,326,,
GRD1,14:01:00,14:01:00,G-1749,327,,
GRD1,14:02:00,14:02:00,GSS,328,,
GRD1,14:03:00,14:03:00,G-1433,329,,
GRD1,14:04:00,14:04:00,G-1705,330,,
GRD1,14:05:00,14:05:00,G-3805,331,,
GRD1,14:06:00,14:06:00,G-3754,332,,
GRD1,14:08:00,14:08:00,CLINIC,333,,
GRD1,14:10:00,14:10:00,BUILDING_16,334,,
GRD1,14:13:00,14:13:00,BUILDING_14,335,,
GRD1,14:15:00,14:15:00,BUILDING_18,336,,
GYD1,13:55:00,13:55:00,TAMIMI,316,,
GYD1,13:56:00,13:56:00,G-3417,317,,
GYD1,13:57:00,13:57:00,G-3443,318,,
GYD1,13:59:00,13:59:00,G-1317,319,,
GYD1,14:00:00,14:00:00,G-1364,320,,
GYD1,14:01:00,14:01:00,G-1250,321,,
GYD1,14:02:00,14:02:00,G-1164,322,,
GYD1,14:03:00,14:03:00,G-1174,323,,
GYD1,14:04:00,14:04:00,G-2277,324,,
GYD1,14:05:00,14:05:00,G-2261,325,,
GYD1,14:06:00,14:06:00,G-2014,326,,
GYD1,14:07:00,14:07:00,G-1785,327,,
GYD1,14:08:00,14:08:00,G-1660,328,,
GYD1,14:09:00,14:09:00,G-1445,329,,
GYD1,14:10:00,14:10:00,G-1427,330,,
GYD1,14:11:00,14:11:00,G-3446,331,,
GYD1,14:12:00,14:12:00,G-3831,332,,
GYD1,14:14:00,14:14:00,CLINIC,333,,
GYD1,14:16:00,14:16:00,BUILDING_16,334,,
GYD1,14:19:00,14:19:00,BUILDING_14,335,,
GYD1,14:21:00,14:21:00,BUILDING_18,336,,
PUD1,14:00:00,14:00:00,TAMIMI,331,,
PUD1,14:02:00,14:02:00,G-3151,332,,
PUD1,14:03:00,14:03:00,G-3170,333,,
PUD1,14:04:00,14:04:00,G-3194,334,,
PUD1,14:05:00,14:05:00,G-3217,335,,
PUD1,14:06:00,14:06:00,G-1026,336,,
PUD1,14:07:00,14:07:00,G-1141,337,,
PUD1,14:08:00,14:08:00,G-1235,338,,
PUD1,14:09:00,14:09:00,GARDENS_SCHO,339,,
PUD1,14:10:00,14:10:00,G-3382,340,,
PUD1,14:11:00,14:11:00,G-3452,341,,
PUD1,14:12:00,14:12:00,G-3175,342,,
PUD1,14:13:00,14:13:00,G-3176,343,,
PUD1,14:14:00,14:14:00,G-3045,344,,
PUD1,14:15:00,14:15:00,G-3106,345,,
PUD1,14:16:00,14:16:00,BUILDING_18_1,346,,
PUD1,14:17:00,14:17:00,BUILDING_14_1,347,,
PUD1,14:19:00,14:19:00,BUILDING_16,348,,
PUD1,14:21:00,14:21:00,CLINIC,349,,
PUD1,14:23:00,14:23:00,,350,,
PUD1,14:26:00,14:26:00,,351,,
PUD1,14:28:00,14:28:00,,352,,
RED1,14:00:00,14:00:00,TAMIMI,301,,
RED1,14:02:00,14:02:00,G-3612,302,,
RED1,14:03:00,14:03:00,G-3655,303,,
RED1,14:04:00,14:04:00,G-3640,304,,
RED1,14:05:00,14:05:00,G-1616,305,,
RED1,14:06:00,14:06:00,G-1626,306,,
RED1,14:07:00,14:07:00,G-1840,307,,
RED1,14:08:00,14:08:00,G-2134,308,,
RED1,14:09:00,14:09:00,G-1881,309,,
RED1,14:10:00,14:10:00,G-1769,310,,
RED1,14:11:00,14:11:00,G-1553,311,,
RED1,14:12:00,14:12:00,GES,312,,
RED1,14:13:00,14:13:00,G-1531,313,,
RED1,14:14:00,14:14:00,G-1507,314,,
RED1,14:15:00,14:15:00,G-3522,315,,
RED1,14:16:00,14:16:00,G-3621,316,,
RED1,14:18:00,14:18:00,CLINIC,317,,
RED1,14:20:00,14:20:00,BUILDING_16,318,,
RED1,14:23:00,14:23:00,BUILDING_14_1,319,,
RED1,14:25:00,14:25:00,BUILDING_18_1,320,,
YED1,14:20:00,14:20:00,TAMIMI,151,,
YED1,14:23:00,14:23:00,BUILDING_16,152,,
YED1,14:27:00,14:27:00,CHEMICAL_WAR,153,,
YED1,14:29:00,14:29:00,CSOB,154,,
YED1,14:31:00,14:31:00,TRANSPORT_BU,155,,
YED1,14:32:00,14:32:00,CENTRAL_PROD,156,,
YED1,14:34:00,14:34:00,SECURITY_BUI,157,,
YED1,14:37:00,14:37:00,BUILDING_14,158,,
YED1,14:39:00,14:39:00,BUILDING_18,159,,
YED1,14:41:00,14:41:00,CLINIC,160,,
CAE1,14:00:00,14:00:00,TAMIMI,151,,
CAE1,14:02:00,14:02:00,CLINIC_1,152,,
CAE1,14:05:00,14:05:00,BUILDING_16,153,,
CAE1,14:08:00,14:08:00,BUILDING_14,154,,
CAE1,14:10:00,14:10:00,BUILDING_18,155,,
BLD2,14:05:00,14:05:00,TAMIMI,331,,
BLD2,14:06:00,14:06:00,HARBOR_EAST,332,,
BLD2,14:07:00,14:07:00,G-3961,333,,
BLD2,14:08:00,14:08:00,HRC,334,,
BLD2,14:09:00,14:09:00,H-4207A,335,,
BLD2,14:11:00,14:11:00,I-5231,336,,
BLD2,14:12:00,14:12:00,I-5244,337,,
BLD2,14:13:00,14:13:00,I-5318,338,,
BLD2,14:14:00,14:14:00,I-5551,339,,
BLD2,14:15:00,14:15:00,I-5567,340,,
BLD2,14:16:00,14:16:00,OASIS,341,,
BLD2,14:17:00,14:17:00,I-5748,342,,
BLD2,14:18:00,14:18:00,I-5764,343,,
BLD2,14:19:00,14:19:00,AL_MARSA,344,,
BLD2,14:20:00,14:20:00,H-4104,345,,
BLD2,14:21:00,14:21:00,H-4113A,346,,
BLD2,14:22:00,14:22:00,H-4119,347,,
BLD2,14:23:00,14:23:00,GRAND_MOSQUE,348,,
BLD2,14:25:00,14:25:00,BUILDING_18_1,349,,
BLD2,14:27:00,14:27:00,BUILDING_14_1,350,,
BLD2,14:30:00,14:30:00,BUILDING_16,351,,
BLD2,14:32:00,14:32:00,CLINIC,352,,
ORD2,14:10:00,14:10:00,TAMIMI,301,,
ORD2,14:12:00,14:12:00,HES,302,,
ORD2,14:13:00,14:13:00,I-5202,303,,
ORD2,14:14:00,14:14:00,I-5511,304,,
ORD2,14:15:00,14:15:00,I-5605,305,,
ORD2,14:17:00,14:17:00,I-522M,306,,
ORD2,14:18:00,14:18:00,I-535M,307,,
ORD2,14:19:00,14:19:00,I-548M,308,,
ORD2,14:20:00,14:20:00,IRC,309,,
ORD2,14:21:00,14:21:00,I-5716,310,,
ORD2,14:22:00,14:22:00,I-5732,311,,
ORD2,14:23:00,14:23:00,I-5630,312,,
ORD2,14:24:00,14:24:00,I-5614,313,,
ORD2,14:25:00,14:25:00,I-5529,314,,
ORD2,14:26:00,14:26:00,H-4206A,315,,
ORD2,14:27:00,14:27:00,KAUST_INN,316,,
ORD2,14:28:00,14:28:00,BUILDING_18_1,317,,
ORD2,14:30:00,14:30:00,BUILDING_14_1,318,,
ORD2,14:33:00,14:33:00,BUILDING_16,319,,
ORD2,14:35:00,14:35:00,CLINIC,320,,
GRD2,14:05:00,14:05:00,TAMIMI,316,,
GRD2,14:06:00,14:06:00,G-3727,317,,
GRD2,14:07:00,14:07:00,G-3749,318,,
GRD2,14:08:00,14:08:00,G-3770,319,,
GRD2,14:09:00,14:09:00,G-1811,320,,
GRD2,14:10:00,14:10:00,G-2307,321,,
GRD2,14:11:00,14:11:00,G-2323,322,,
GRD2,14:12:00,14:12:00,G-2341,323,,
GRD2,14:13:00,14:13:00,G-2357,324,,
GRD2,14:14:00,14:14:00,G-2237,325,,
GRD2,14:15:00,14:15:00,G-2141,326,,
GRD2,14:16:00,14:16:00,G-1749,327,,
GRD2,14:17:00,14:17:00,GSS,328,,
GRD2,14:18:00,14:18:00,G-1433,329,,
GRD2,14:19:00,14:19:00,G-1705,330,,
GRD2,14:20:00,14:20:00,G-3805,331,,
GRD2,14:21:00,14:21:00,G-3754,332,,
GRD2,14:23:00,14:23:00,CLINIC,333,,
GRD2,14:25:00,14:25:00,BUILDING_16,334,,
GRD2,14:28:00,14:28:00,BUILDING_14,335,,
GRD2,14:30:00,14:30:00,BUILDING_18,336,,
GYD2,14:10:00,14:10:00,TAMIMI,316,,
GYD2,14:11:00,14:11:00,G-3417,317,,
GYD2,14:12:00,14:12:00,G-3443,318,,
GYD2,14:14:00,14:14:00,G-1317,319,,
GYD2,14:15:00,14:15:00,G-1364,320,,
GYD2,14:16:00,14:16:00,G-1250,321,,
GYD2,14:17:00,14:17:00,G-1164,322,,
GYD2,14:18:00,14:18:00,G-1174,323,,
GYD2,14:19:00,14:19:00,G-2277,324,,
GYD2,14:20:00,14:20:00,G-2261,325,,
GYD2,14:21:00,14:21:00,G-2014,326,,
GYD2,14:22:00,14:22:00,G-1785,327,,
GYD2,14:23:00,14:23:00,G-1660,328,,
GYD2,14:24:00,14:24:00,G-1445,329,,
GYD2,14:25:00,14:25:00,G-1427,330,,
GYD2,14:26:00,14:26:00,G-3446,331,,
GYD2,14:27:00,14:27:00,G-3831,332,,
GYD2,14:29:00,14:29:00,CLINIC,333,,
GYD2,14:31:00,14:31:00,BUILDING_16,334,,
GYD2,14:34:00,14:34:00,BUILDING_14,335,,
GYD2,14:36:00,14:36:00,BUILDING_18,336,,
PUD2,14:15:00,14:15:00,TAMIMI,331,,
PUD2,14:17:00,14:17:00,G-3151,332,,
PUD2,14:18:00,14:18:00,G-3170,333,,
PUD2,14:19:00,14:19:00,G-3194,334,,
PUD2,14:20:00,14:20:00,G-3217,335,,
PUD2,14:21:00,14:21:00,G-1026,336,,
PUD2,14:22:00,14:22:00,G-1141,337,,
PUD2,14:23:00,14:23:00,G-1235,338,,
PUD2,14:24:00,14:24:00,GARDENS_SCHO,339,,
PUD2,14:25:00,14:25:00,G-3382,340,,
PUD2,14:26:00,14:26:00,G-3452,341,,
PUD2,14:27:00,14:27:00,G-3175,342,,
PUD2,14:28:00,14:28:00,G-3176,343,,
PUD2,14:29:00,14:29:00,G-3045,344,,
PUD2,14:30:00,14:30:00,G-3106,345,,
PUD2,14:31:00,14:31:00,BUILDING_18_1,346,,
PUD2,14:32:00,14:32:00,BUILDING_14_1,347,,
PUD2,14:34:00,14:34:00,BUILDING_16,348,,
PUD2,14:36:00,14:36:00,CLINIC,349,,
PUD2,14:38:00,14:38:00,,350,,
PUD2,14:41:00,14:41:00,,351,,
PUD2,14:43:00,14:43:00,,352,,
RED2,14:15:00,14:15:00,TAMIMI,301,,
RED2,14:17:00,14:17:00,G-3612,302,,
RED2,14:18:00,14:18:00,G-3655,303,,
RED2,14:19:00,14:19:00,G-3640,304,,
RED2,14:20:00,14:20:00,G-1616,305,,
RED2,14:21:00,14:21:00,G-1626,306,,
RED2,14:22:00,14:22:00,G-1840,307,,
RED2,14:23:00,14:23:00,G-2134,308,,
RED2,14:24:00,14:24:00,G-1881,309,,
RED2,14:25:00,14:25:00,G-1769,310,,
RED2,14:26:00,14:26:00,G-1553,311,,
RED2,14:27:00,14:27:00,GES,312,,
RED2,14:28:00,14:28:00,G-1531,313,,
RED2,14:29:00,14:29:00,G-1507,314,,
RED2,14:30:00,14:30:00,G-3522,315,,
RED2,14:31:00,14:31:00,G-3621,316,,
RED2,14:33:00,14:33:00,CLINIC,317,,
RED2,14:35:00,14:35:00,BUILDING_16,318,,
RED2,14:38:00,14:38:00,BUILDING_14_1,319,,
RED2,14:40:00,14:40:00,BUILDING_18_1,320,,
CAE1,14:15:00,14:15:00,TAMIMI,156,,
CAE1,14:17:00,14:17:00,CLINIC_1,157,,
CAE1,14:20:00,14:20:00,BUILDING_16,158,,
CAE1,14:23:00,14:23:00,BUILDING_14,159,,
CAE1,14:25:00,14:25:00,BUILDING_18,160,,
BLD1,14:20:00,14:20:00,TAMIMI,353,,
BLD1,14:21:00,14:21:00,HARBOR_EAST,354,,
BLD1,14:22:00,14:22:00,G-3961,355,,
BLD1,14:23:00,14:23:00,HRC,356,,
BLD1,14:24:00,14:24:00,H-4207A,357,,
BLD1,14:26:00,14:26:00,I-5231,358,,
BLD1,14:27:00,14:27:00,I-5244,359,,
BLD1,14:28:00,14:28:00,I-5318,360,,
BLD1,14:29:00,14:29:00,I-5551,361,,
BLD1,14:30:00,14:30:00,I-5567,362,,
BLD1,14:31:00,14:31:00,OASIS,363,,
BLD1,14:32:00,14:32:00,I-5748,364,,
BLD1,14:33:00,14:33:00,I-5764,365,,
BLD1,14:34:00,14:34:00,AL_MARSA,366,,
BLD1,14:35:00,14:35:00,H-4104,367,,
BLD1,14:36:00,14:36:00,H-4113A,368,,
BLD1,14:37:00,14:37:00,H-4119,369,,
BLD1,14:38:00,14:38:00,GRAND_MOSQUE,370,,
BLD1,14:40:00,14:40:00,BUILDING_18_1,371,,
BLD1,14:42:00,14:42:00,BUILDING_14_1,372,,
BLD1,14:45:00,14:45:00,BUILDING_16,373,,
BLD1,14:47:00,14:47:00,CLINIC,374,,
ORD1,14:25:00,14:25:00,TAMIMI,321,,
ORD1,14:27:00,14:27:00,HES,322,,
ORD1,14:28:00,14:28:00,I-5202,323,,
ORD1,14:29:00,14:29:00,I-5511,324,,
ORD1,14:30:00,14:30:00,I-5605,325,,
ORD1,14:32:00,14:32:00,I-522M,326,,
ORD1,14:33:00,14:33:00,I-535M,327,,
ORD1,14:34:00,14:34:00,I-548M,328,,
ORD1,14:35:00,14:35:00,IRC,329,,
ORD1,14:36:00,14:36:00,I-5716,330,,
ORD1,14:37:00,14:37:00,I-5732,331,,
ORD1,14:38:00,14:38:00,I-5630,332,,
ORD1,14:39:00,14:39:00,I-5614,333,,
ORD1,14:40:00,14:40:00,I-5529,334,,
ORD1,14:41:00,14:41:00,H-4206A,335,,
ORD1,14:42:00,14:42:00,KAUST_INN,336,,
ORD1,14:43:00,14:43:00,BUILDING_18_1,337,,
ORD1,14:45:00,14:45:00,BUILDING_14_1,338,,
ORD1,14:48:00,14:48:00,BUILDING_16,339,,
ORD1,14:50:00,14:50:00,CLINIC,340,,
GRD1,14:20:00,14:20:00,TAMIMI,337,,
GRD1,14:21:00,14:21:00,G-3727,338,,
GRD1,14:22:00,14:22:00,G-3749,339,,
GRD1,14:23:00,14:23:00,G-3770,340,,
GRD1,14:24:00,14:24:00,G-1811,341,,
GRD1,14:25:00,14:25:00,G-2307,342,,
GRD1,14:26:00,14:26:00,G-2323,343,,
GRD1,14:27:00,14:27:00,G-2341,344,,
GRD1,14:28:00,14:28:00,G-2357,345,,
GRD1,14:29:00,14:29:00,G-2237,346,,
GRD1,14:30:00,14:30:00,G-2141,347,,
GRD1,14:31:00,14:31:00,G-1749,348,,
GRD1,14:32:00,14:32:00,GSS,349,,
GRD1,14:33:00,14:33:00,G-1433,350,,
GRD1,14:34:00,14:34:00,G-1705,351,,
GRD1,14:35:00,14:35:00,G-3805,352,,
GRD1,14:36:00,14:36:00,G-3754,353,,
GRD1,14:38:00,14:38:00,CLINIC,354,,
GRD1,14:40:00,14:40:00,BUILDING_16,355,,
GRD1,14:43:00,14:43:00,BUILDING_14,356,,
GRD1,14:45:00,14:45:00,BUILDING_18,357,,
GYD1,14:25:00,14:25:00,TAMIMI,337,,
GYD1,14:26:00,14:26:00,G-3417,338,,
GYD1,14:27:00,14:27:00,G-3443,339,,
GYD1,14:29:00,14:29:00,G-1317,340,,
GYD1,14:30:00,14:30:00,G-1364,341,,
GYD1,14:31:00,14:31:00,G-1250,342,,
GYD1,14:32:00,14:32:00,G-1164,343,,
GYD1,14:33:00,14:33:00,G-1174,344,,
GYD1,14:34:00,14:34:00,G-2277,345,,
GYD1,14:35:00,14:35:00,G-2261,346,,
GYD1,14:36:00,14:36:00,G-2014,347,,
GYD1,14:37:00,14:37:00,G-1785,348,,
GYD1,14:38:00,14:38:00,G-1660,349,,
GYD1,14:39:00,14:39:00,G-1445,350,,
GYD1,14:40:00,14:40:00,G-1427,351,,
GYD1,14:41:00,14:41:00,G-3446,352,,
GYD1,14:42:00,14:42:00,G-3831,353,,
GYD1,14:44:00,14:44:00,CLINIC,354,,
GYD1,14:46:00,14:46:00,BUILDING_16,355,,
GYD1,14:49:00,14:49:00,BUILDING_14,356,,
GYD1,14:51:00,14:51:00,BUILDING_18,357,,
PUD1,14:30:00,14:30:00,TAMIMI,353,,
PUD1,14:32:00,14:32:00,G-3151,354,,
PUD1,14:33:00,14:33:00,G-3170,355,,
PUD1,14:34:00,14:34:00,G-3194,356,,
PUD1,14:35:00,14:35:00,G-3217,357,,
PUD1,14:36:00,14:36:00,G-1026,358,,
PUD1,14:37:00,14:37:00,G-1141,359,,
PUD1,14:38:00,14:38:00,G-1235,360,,
PUD1,14:39:00,14:39:00,GARDENS_SCHO,361,,
PUD1,14:40:00,14:40:00,G-3382,362,,
PUD1,14:41:00,14:41:00,G-3452,363,,
PUD1,14:42:00,14:42:00,G-3175,364,,
PUD1,14:43:00,14:43:00,G-3176,365,,
PUD1,14:44:00,14:44:00,G-3045,366,,
PUD1,14:45:00,14:45:00,G-3106,367,,
PUD1,14:46:00,14:46:00,BUILDING_18_1,368,,
PUD1,14:47:00,14:47:00,BUILDING_14_1,369,,
PUD1,14:49:00,14:49:00,BUILDING_16,370,,
PUD1,14:51:00,14:51:00,CLINIC,371,,
PUD1,14:53:00,14:53:00,,372,,
PUD1,14:56:00,14:56:00,,373,,
PUD1,14:58:00,14:58:00,,374,,
RED1,14:30:00,14:30:00,TAMIMI,321,,
RED1,14:32:00,14:32:00,G-3612,322,,
RED1,14:33:00,14:33:00,G-3655,323,,
RED1,14:34:00,14:34:00,G-3640,324,,
RED1,14:35:00,14:35:00,G-1616,325,,
RED1,14:36:00,14:36:00,G-1626,326,,
RED1,14:37:00,14:37:00,G-1840,327,,
RED1,14:38:00,14:38:00,G-2134,328,,
RED1,14:39:00,14:39:00,G-1881,329,,
RED1,14:40:00,14:40:00,G-1769,330,,
RED1,14:41:00,14:41:00,G-1553,331,,
RED1,14:42:00,14:42:00,GES,332,,
RED1,14:43:00,14:43:00,G-1531,333,,
RED1,14:44:00,14:44:00,G-1507,334,,
RED1,14:45:00,14:45:00,G-3522,335,,
RED1,14:46:00,14:46:00,G-3621,336,,
RED1,14:48:00,14:48:00,CLINIC,337,,
RED1,14:50:00,14:50:00,BUILDING_16,338,,
RED1,14:53:00,14:53:00,BUILDING_14_1,339,,
RED1,14:55:00,14:55:00,BUILDING_18_1,340,,
YED1,14:50:00,14:50:00,TAMIMI,161,,
YED1,14:53:00,14:53:00,BUILDING_16,162,,
YED1,14:57:00,14:57:00,CHEMICAL_WAR,163,,
YED1,14:59:00,14:59:00,CSOB,164,,
YED1,15:01:00,15:01:00,TRANSPORT_BU,165,,
YED1,15:02:00,15:02:00,CENTRAL_PROD,166,,
YED1,15:04:00,15:04:00,SECURITY_BUI,167,,
YED1,15:07:00,15:07:00,BUILDING_14,168,,
YED1,15:09:00,15:09:00,BUILDING_18,169,,
YED1,15:11:00,15:11:00,CLINIC,170,,
CAE1,14:30:00,14:30:00,TAMIMI,161,,
